timestamp,lead_id,session_id,name,phone,email,interest_projects,interest_projects_display,preferred_region,unit_type,budget_min,budget_max,budget_band,purpose,timeline,contact_channel,consent_contact,confirmed_by_user,lead_temperature,reason_codes,reason_codes_display,tags,tags_display,lead_summary,customer_summary,executive_summary,next_action,raw_json,kb_version_hash
2026-02-27T01:16:56Z,WDDPX-260227-0267,eab09038-d0f0-433b-a41c-38dedd6610f5,Yasmine Salem,+2001183227889,,"[""Promenade New Cairo"", ""Vero""]",Promenade New Cairo; Vero,East Cairo,apartment,1509117,3198761,LOW,Buy,3-6 months,WhatsApp,true,true,Cold,"[""consent_declined""]",consent_declined,[],,"Cold lead — Buy intent for Promenade New Cairo, Vero (East Cairo). Budget: LOW. Timeline: 3-6 months.","Yasmine is a prospective homebuyer in the East Cairo residential market. Showed strong interest in Promenade New Cairo, Vero. Promenade New Cairo offers located in 5 minutes from auc and road 90, specifically a apartment within entry-level budget range (1.5–3M EGP). During the session, Yasmine inquired about site visit, agreed to callback. Currently considering a 3-6 month timeline.","Cold lead — Buy intent for Promenade New Cairo, Vero (East Cairo). Budget: LOW. Timeline: 3-6 months.","Add to nurture sequence. Email Promenade New Cairo, Vero project highlights.","{""timestamp"": ""2026-02-27T01:16:56Z"", ""lead_id"": ""WDDPX-260227-0267"", ""session_id"": ""eab09038-d0f0-433b-a41c-38dedd6610f5"", ""name"": ""Yasmine Salem"", ""phone"": ""+2001183227889"", ""email"": """", ""interest_projects"": ""[\""Promenade New Cairo\"", \""Vero\""]"", ""interest_projects_display"": ""Promenade New Cairo; Vero"", ""preferred_region"": ""East Cairo"", ""unit_type"": ""apartment"", ""budget_min"": 1509117, ""budget_max"": 3198761, ""budget_band"": ""LOW"", ""purpose"": ""Buy"", ""timeline"": ""3-6 months"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""consent_declined\""]"", ""reason_codes_display"": ""consent_declined"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Cold lead — Buy intent for Promenade New Cairo, Vero (East Cairo). Budget: LOW. Timeline: 3-6 months."", ""customer_summary"": ""Yasmine is a prospective homebuyer in the East Cairo residential market. Showed strong interest in Promenade New Cairo, Vero. Promenade New Cairo offers located in 5 minutes from auc and road 90, specifically a apartment within entry-level budget range (1.5–3M EGP). During the session, Yasmine inquired about site visit, agreed to callback. Currently considering a 3-6 month timeline."", ""executive_summary"": ""Cold lead — Buy intent for Promenade New Cairo, Vero (East Cairo). Budget: LOW. Timeline: 3-6 months."", ""next_action"": ""Add to nurture sequence. Email Promenade New Cairo, Vero project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-18T13:42:54Z,WDDPX-260218-0268,f6b093ae-e836-4f68-8e48-30e8e79a1069,Tarek El Sayed,+2001587890494,tarek.el.sayed@example.com,"[""ClubTown""]",ClubTown,Cairo,duplex,3074256,4323346,MID,Buy,Exploring,WhatsApp,true,true,Warm,"[""budget_missing""]",budget_missing,[],,Warm lead — Buy intent for ClubTown (Cairo). Budget: MID. Timeline: Exploring.,"Tarek is a prospective homebuyer in the Cairo residential market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a duplex within mid-market budget (3–6M EGP). During the session, Tarek asked about payment plans, agreed to callback. Currently in early exploration stage.",Warm lead — Buy intent for ClubTown (Cairo). Budget: MID. Timeline: Exploring.,Schedule follow-up call. Share ClubTown digital brochure.,"{""timestamp"": ""2026-02-18T13:42:54Z"", ""lead_id"": ""WDDPX-260218-0268"", ""session_id"": ""f6b093ae-e836-4f68-8e48-30e8e79a1069"", ""name"": ""Tarek El Sayed"", ""phone"": ""+2001587890494"", ""email"": ""tarek.el.sayed@example.com"", ""interest_projects"": ""[\""ClubTown\""]"", ""interest_projects_display"": ""ClubTown"", ""preferred_region"": ""Cairo"", ""unit_type"": ""duplex"", ""budget_min"": 3074256, ""budget_max"": 4323346, ""budget_band"": ""MID"", ""purpose"": ""Buy"", ""timeline"": ""Exploring"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Warm"", ""reason_codes"": ""[\""budget_missing\""]"", ""reason_codes_display"": ""budget_missing"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Warm lead — Buy intent for ClubTown (Cairo). Budget: MID. Timeline: Exploring."", ""customer_summary"": ""Tarek is a prospective homebuyer in the Cairo residential market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a duplex within mid-market budget (3–6M EGP). During the session, Tarek asked about payment plans, agreed to callback. Currently in early exploration stage."", ""executive_summary"": ""Warm lead — Buy intent for ClubTown (Cairo). Budget: MID. Timeline: Exploring."", ""next_action"": ""Schedule follow-up call. Share ClubTown digital brochure."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-18T13:16:58Z,WDDPX-260218-0269,68608de2-75bd-4d1b-a581-74d3d7cd6d32,Karim Youssef,+2001538754377,,"[""Promenade New Cairo""]",Promenade New Cairo,East Cairo,apartment,6437346,8221573,HIGH,Buy,3-6 months,WhatsApp,false,false,Cold,"[""browsing_only"", ""low_signal""]",browsing_only; low_signal,"[""high_budget""]",high_budget,Cold lead — Buy intent for Promenade New Cairo (East Cairo). Budget: HIGH. Timeline: 3-6 months.,"Karim is a prospective homebuyer in the East Cairo residential market. Showed strong interest in Promenade New Cairo. Promenade New Cairo offers located in 5 minutes from auc and road 90, specifically a apartment within premium budget segment (6–10M EGP). During the session, Karim inquired about site visit. Currently considering a 3-6 month timeline.",Cold lead — Buy intent for Promenade New Cairo (East Cairo). Budget: HIGH. Timeline: 3-6 months.,Add to nurture sequence. Email Promenade New Cairo project highlights.,"{""timestamp"": ""2026-02-18T13:16:58Z"", ""lead_id"": ""WDDPX-260218-0269"", ""session_id"": ""68608de2-75bd-4d1b-a581-74d3d7cd6d32"", ""name"": ""Karim Youssef"", ""phone"": ""+2001538754377"", ""email"": """", ""interest_projects"": ""[\""Promenade New Cairo\""]"", ""interest_projects_display"": ""Promenade New Cairo"", ""preferred_region"": ""East Cairo"", ""unit_type"": ""apartment"", ""budget_min"": 6437346, ""budget_max"": 8221573, ""budget_band"": ""HIGH"", ""purpose"": ""Buy"", ""timeline"": ""3-6 months"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""false"", ""confirmed_by_user"": ""false"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""browsing_only\"", \""low_signal\""]"", ""reason_codes_display"": ""browsing_only; low_signal"", ""tags"": ""[\""high_budget\""]"", ""tags_display"": ""high_budget"", ""lead_summary"": ""Cold lead — Buy intent for Promenade New Cairo (East Cairo). Budget: HIGH. Timeline: 3-6 months."", ""customer_summary"": ""Karim is a prospective homebuyer in the East Cairo residential market. Showed strong interest in Promenade New Cairo. Promenade New Cairo offers located in 5 minutes from auc and road 90, specifically a apartment within premium budget segment (6–10M EGP). During the session, Karim inquired about site visit. Currently considering a 3-6 month timeline."", ""executive_summary"": ""Cold lead — Buy intent for Promenade New Cairo (East Cairo). Budget: HIGH. Timeline: 3-6 months."", ""next_action"": ""Add to nurture sequence. Email Promenade New Cairo project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-19T14:03:31Z,WDDPX-260219-0270,672ae7d6-4c25-448d-9881-bed90ef2d459,Yasmine Salem,+2001570166480,yasmine.salem@example.com,"[""Murano""]",Murano,East Cairo,duplex,6263189,8158478,HIGH,Buy,Exploring,Phone,true,false,Warm,"[""budget_missing""]",budget_missing,"[""high_budget""]",high_budget,Warm lead — Buy intent for Murano (East Cairo). Budget: HIGH. Timeline: Exploring.,"Yasmine is a prospective homebuyer in the East Cairo residential market. Showed strong interest in Murano. Murano offers located in 750 meters of beach, 50 minutes from cairo, specifically a duplex within premium budget segment (6–10M EGP). During the session, Yasmine agreed to callback. Currently in early exploration stage.",Warm lead — Buy intent for Murano (East Cairo). Budget: HIGH. Timeline: Exploring.,Schedule follow-up call. Share Murano digital brochure.,"{""timestamp"": ""2026-02-19T14:03:31Z"", ""lead_id"": ""WDDPX-260219-0270"", ""session_id"": ""672ae7d6-4c25-448d-9881-bed90ef2d459"", ""name"": ""Yasmine Salem"", ""phone"": ""+2001570166480"", ""email"": ""yasmine.salem@example.com"", ""interest_projects"": ""[\""Murano\""]"", ""interest_projects_display"": ""Murano"", ""preferred_region"": ""East Cairo"", ""unit_type"": ""duplex"", ""budget_min"": 6263189, ""budget_max"": 8158478, ""budget_band"": ""HIGH"", ""purpose"": ""Buy"", ""timeline"": ""Exploring"", ""contact_channel"": ""Phone"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""false"", ""lead_temperature"": ""Warm"", ""reason_codes"": ""[\""budget_missing\""]"", ""reason_codes_display"": ""budget_missing"", ""tags"": ""[\""high_budget\""]"", ""tags_display"": ""high_budget"", ""lead_summary"": ""Warm lead — Buy intent for Murano (East Cairo). Budget: HIGH. Timeline: Exploring."", ""customer_summary"": ""Yasmine is a prospective homebuyer in the East Cairo residential market. Showed strong interest in Murano. Murano offers located in 750 meters of beach, 50 minutes from cairo, specifically a duplex within premium budget segment (6–10M EGP). During the session, Yasmine agreed to callback. Currently in early exploration stage."", ""executive_summary"": ""Warm lead — Buy intent for Murano (East Cairo). Budget: HIGH. Timeline: Exploring."", ""next_action"": ""Schedule follow-up call. Share Murano digital brochure."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-26T22:06:57Z,WDDPX-260226-0271,1c1391e9-45f3-4ffd-a94c-2a16e0af4701,Mary Wilson,+2001270896652,,"[""ClubTown""]",ClubTown,Cairo,apartment,1571141,2944211,LOW,Weekend,3-6 months,WhatsApp,true,true,Cold,"[""consent_declined""]",consent_declined,[],,Cold lead — Weekend intent for ClubTown (Cairo). Budget: LOW. Timeline: 3-6 months.,"Mary is looking for a weekend/holiday retreat in the Cairo residential market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a apartment within entry-level budget range (1.5–3M EGP). During the session, Mary agreed to callback. Currently considering a 3-6 month timeline.",Cold lead — Weekend intent for ClubTown (Cairo). Budget: LOW. Timeline: 3-6 months.,Add to nurture sequence. Email ClubTown project highlights.,"{""timestamp"": ""2026-02-26T22:06:57Z"", ""lead_id"": ""WDDPX-260226-0271"", ""session_id"": ""1c1391e9-45f3-4ffd-a94c-2a16e0af4701"", ""name"": ""Mary Wilson"", ""phone"": ""+2001270896652"", ""email"": """", ""interest_projects"": ""[\""ClubTown\""]"", ""interest_projects_display"": ""ClubTown"", ""preferred_region"": ""Cairo"", ""unit_type"": ""apartment"", ""budget_min"": 1571141, ""budget_max"": 2944211, ""budget_band"": ""LOW"", ""purpose"": ""Weekend"", ""timeline"": ""3-6 months"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""consent_declined\""]"", ""reason_codes_display"": ""consent_declined"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Cold lead — Weekend intent for ClubTown (Cairo). Budget: LOW. Timeline: 3-6 months."", ""customer_summary"": ""Mary is looking for a weekend/holiday retreat in the Cairo residential market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a apartment within entry-level budget range (1.5–3M EGP). During the session, Mary agreed to callback. Currently considering a 3-6 month timeline."", ""executive_summary"": ""Cold lead — Weekend intent for ClubTown (Cairo). Budget: LOW. Timeline: 3-6 months."", ""next_action"": ""Add to nurture sequence. Email ClubTown project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-20T11:48:08Z,WDDPX-260220-0272,99fe2116-6098-4e84-94c8-140ea2ae2343,Salma Ashraf,+2001593303777,,"[""Vero""]",Vero,North Coast,chalet,3242644,4828986,MID,Buy,Immediate,WhatsApp,true,true,Hot,"[""high_intent"", ""short_timeline"", ""budget_present"", ""project_selected"", ""consented""]",high_intent; short_timeline; budget_present; project_selected; consented,"[""urgent""]",urgent,Hot lead — Buy intent for Vero (North Coast). Budget: MID. Timeline: Immediate.,"Salma is a prospective homebuyer in North Coast's coastal market. Showed strong interest in Vero. Vero offers located in sidi abd el rahman, elevated coastal retreat, specifically a chalet within mid-market budget (3–6M EGP). During the session, Salma inquired about site visit, agreed to callback. Currently ready to proceed immediately.",Hot lead — Buy intent for Vero (North Coast). Budget: MID. Timeline: Immediate.,Priority callback within 24h. Send Vero brochure + payment plan.,"{""timestamp"": ""2026-02-20T11:48:08Z"", ""lead_id"": ""WDDPX-260220-0272"", ""session_id"": ""99fe2116-6098-4e84-94c8-140ea2ae2343"", ""name"": ""Salma Ashraf"", ""phone"": ""+2001593303777"", ""email"": """", ""interest_projects"": ""[\""Vero\""]"", ""interest_projects_display"": ""Vero"", ""preferred_region"": ""North Coast"", ""unit_type"": ""chalet"", ""budget_min"": 3242644, ""budget_max"": 4828986, ""budget_band"": ""MID"", ""purpose"": ""Buy"", ""timeline"": ""Immediate"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Hot"", ""reason_codes"": ""[\""high_intent\"", \""short_timeline\"", \""budget_present\"", \""project_selected\"", \""consented\""]"", ""reason_codes_display"": ""high_intent; short_timeline; budget_present; project_selected; consented"", ""tags"": ""[\""urgent\""]"", ""tags_display"": ""urgent"", ""lead_summary"": ""Hot lead — Buy intent for Vero (North Coast). Budget: MID. Timeline: Immediate."", ""customer_summary"": ""Salma is a prospective homebuyer in North Coast's coastal market. Showed strong interest in Vero. Vero offers located in sidi abd el rahman, elevated coastal retreat, specifically a chalet within mid-market budget (3–6M EGP). During the session, Salma inquired about site visit, agreed to callback. Currently ready to proceed immediately."", ""executive_summary"": ""Hot lead — Buy intent for Vero (North Coast). Budget: MID. Timeline: Immediate."", ""next_action"": ""Priority callback within 24h. Send Vero brochure + payment plan."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-28T14:46:59Z,WDDPX-260228-0273,b5c1827a-ae14-4d5c-924a-a2d8a5aafbb4,Karim Youssef,+2001187925434,,"[""Murano""]",Murano,Ain El Sokhna,villa,3054319,4547828,MID,Invest,3-6 months,WhatsApp,true,true,Cold,"[""consent_declined""]",consent_declined,"[""callback""]",callback,Cold lead — Invest intent for Murano (Ain El Sokhna). Budget: MID. Timeline: 3-6 months.,"Karim is an investor exploring real estate opportunities in Ain El Sokhna's coastal market. Showed strong interest in Murano. Murano offers located in 750 meters of beach, 50 minutes from cairo, specifically a villa within mid-market budget (3–6M EGP). During the session, Karim requested brochure, inquired about site visit, agreed to callback. Currently considering a 3-6 month timeline.",Cold lead — Invest intent for Murano (Ain El Sokhna). Budget: MID. Timeline: 3-6 months.,Add to nurture sequence. Email Murano project highlights.,"{""timestamp"": ""2026-02-28T14:46:59Z"", ""lead_id"": ""WDDPX-260228-0273"", ""session_id"": ""b5c1827a-ae14-4d5c-924a-a2d8a5aafbb4"", ""name"": ""Karim Youssef"", ""phone"": ""+2001187925434"", ""email"": """", ""interest_projects"": ""[\""Murano\""]"", ""interest_projects_display"": ""Murano"", ""preferred_region"": ""Ain El Sokhna"", ""unit_type"": ""villa"", ""budget_min"": 3054319, ""budget_max"": 4547828, ""budget_band"": ""MID"", ""purpose"": ""Invest"", ""timeline"": ""3-6 months"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""consent_declined\""]"", ""reason_codes_display"": ""consent_declined"", ""tags"": ""[\""callback\""]"", ""tags_display"": ""callback"", ""lead_summary"": ""Cold lead — Invest intent for Murano (Ain El Sokhna). Budget: MID. Timeline: 3-6 months."", ""customer_summary"": ""Karim is an investor exploring real estate opportunities in Ain El Sokhna's coastal market. Showed strong interest in Murano. Murano offers located in 750 meters of beach, 50 minutes from cairo, specifically a villa within mid-market budget (3–6M EGP). During the session, Karim requested brochure, inquired about site visit, agreed to callback. Currently considering a 3-6 month timeline."", ""executive_summary"": ""Cold lead — Invest intent for Murano (Ain El Sokhna). Budget: MID. Timeline: 3-6 months."", ""next_action"": ""Add to nurture sequence. Email Murano project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-03-02T13:44:34Z,WDDPX-260302-0274,8036212a-a40a-4a9d-8686-cb18bf72bf08,Dina Farouk,+2001146468984,,"[""ClubTown""]",ClubTown,Cairo,duplex,3056274,4529276,MID,Buy,0-3 months,WhatsApp,true,true,Hot,"[""high_intent"", ""short_timeline"", ""budget_present"", ""project_selected"", ""consented""]",high_intent; short_timeline; budget_present; project_selected; consented,[],,Hot lead — Buy intent for ClubTown (Cairo). Budget: MID. Timeline: 0-3 months.,"Dina is a prospective homebuyer in the Cairo residential market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a duplex within mid-market budget (3–6M EGP). During the session, Dina asked about payment plans, agreed to callback. Currently planning within 3 months.",Hot lead — Buy intent for ClubTown (Cairo). Budget: MID. Timeline: 0-3 months.,Priority callback within 24h. Send ClubTown brochure + payment plan.,"{""timestamp"": ""2026-03-02T13:44:34Z"", ""lead_id"": ""WDDPX-260302-0274"", ""session_id"": ""8036212a-a40a-4a9d-8686-cb18bf72bf08"", ""name"": ""Dina Farouk"", ""phone"": ""+2001146468984"", ""email"": """", ""interest_projects"": ""[\""ClubTown\""]"", ""interest_projects_display"": ""ClubTown"", ""preferred_region"": ""Cairo"", ""unit_type"": ""duplex"", ""budget_min"": 3056274, ""budget_max"": 4529276, ""budget_band"": ""MID"", ""purpose"": ""Buy"", ""timeline"": ""0-3 months"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Hot"", ""reason_codes"": ""[\""high_intent\"", \""short_timeline\"", \""budget_present\"", \""project_selected\"", \""consented\""]"", ""reason_codes_display"": ""high_intent; short_timeline; budget_present; project_selected; consented"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Hot lead — Buy intent for ClubTown (Cairo). Budget: MID. Timeline: 0-3 months."", ""customer_summary"": ""Dina is a prospective homebuyer in the Cairo residential market. Showed strong interest in ClubTown. ClubTown offers located in new degla, specifically a duplex within mid-market budget (3–6M EGP). During the session, Dina asked about payment plans, agreed to callback. Currently planning within 3 months."", ""executive_summary"": ""Hot lead — Buy intent for ClubTown (Cairo). Budget: MID. Timeline: 0-3 months."", ""next_action"": ""Priority callback within 24h. Send ClubTown brochure + payment plan."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-18T16:24:32Z,WDDPX-260218-0275,5d1f0293-b1d6-4fbc-a82a-23685e496593,Lina Mahmoud,+2001549092160,,"[""Promenade New Cairo""]",Promenade New Cairo,East Cairo,apartment,6158822,7484950,HIGH,Invest,0-3 months,WhatsApp,false,false,Cold,"[""browsing_only"", ""low_signal""]",browsing_only; low_signal,"[""high_budget""]",high_budget,Cold lead — Invest intent for Promenade New Cairo (East Cairo). Budget: HIGH. Timeline: 0-3 months.,"Lina is an investor exploring real estate opportunities in the East Cairo residential market. Showed strong interest in Promenade New Cairo. Promenade New Cairo offers located in 5 minutes from auc and road 90, specifically a apartment within premium budget segment (6–10M EGP). During the session, Lina inquired about site visit. Currently planning within 3 months.",Cold lead — Invest intent for Promenade New Cairo (East Cairo). Budget: HIGH. Timeline: 0-3 months.,Add to nurture sequence. Email Promenade New Cairo project highlights.,"{""timestamp"": ""2026-02-18T16:24:32Z"", ""lead_id"": ""WDDPX-260218-0275"", ""session_id"": ""5d1f0293-b1d6-4fbc-a82a-23685e496593"", ""name"": ""Lina Mahmoud"", ""phone"": ""+2001549092160"", ""email"": """", ""interest_projects"": ""[\""Promenade New Cairo\""]"", ""interest_projects_display"": ""Promenade New Cairo"", ""preferred_region"": ""East Cairo"", ""unit_type"": ""apartment"", ""budget_min"": 6158822, ""budget_max"": 7484950, ""budget_band"": ""HIGH"", ""purpose"": ""Invest"", ""timeline"": ""0-3 months"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""false"", ""confirmed_by_user"": ""false"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""browsing_only\"", \""low_signal\""]"", ""reason_codes_display"": ""browsing_only; low_signal"", ""tags"": ""[\""high_budget\""]"", ""tags_display"": ""high_budget"", ""lead_summary"": ""Cold lead — Invest intent for Promenade New Cairo (East Cairo). Budget: HIGH. Timeline: 0-3 months."", ""customer_summary"": ""Lina is an investor exploring real estate opportunities in the East Cairo residential market. Showed strong interest in Promenade New Cairo. Promenade New Cairo offers located in 5 minutes from auc and road 90, specifically a apartment within premium budget segment (6–10M EGP). During the session, Lina inquired about site visit. Currently planning within 3 months."", ""executive_summary"": ""Cold lead — Invest intent for Promenade New Cairo (East Cairo). Budget: HIGH. Timeline: 0-3 months."", ""next_action"": ""Add to nurture sequence. Email Promenade New Cairo project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-03-01T06:06:31Z,WDDPX-260301-0276,f26fc56c-38ea-4eb3-9db8-ad2d0a20be9b,John Smith,+2001043189803,,"[""ClubTown"", ""Vero""]",ClubTown; Vero,North Coast,duplex,3131325,3871393,MID,Weekend,Exploring,WhatsApp,false,false,Cold,"[""browsing_only"", ""low_signal""]",browsing_only; low_signal,[],,"Cold lead — Weekend intent for ClubTown, Vero (North Coast). Budget: MID. Timeline: Exploring.","John is looking for a weekend/holiday retreat in North Coast's coastal market. Showed strong interest in ClubTown, Vero. ClubTown offers located in new degla, specifically a duplex within mid-market budget (3–6M EGP). During the session, John requested brochure, inquired about site visit. Currently in early exploration stage.","Cold lead — Weekend intent for ClubTown, Vero (North Coast). Budget: MID. Timeline: Exploring.","Add to nurture sequence. Email ClubTown, Vero project highlights.","{""timestamp"": ""2026-03-01T06:06:31Z"", ""lead_id"": ""WDDPX-260301-0276"", ""session_id"": ""f26fc56c-38ea-4eb3-9db8-ad2d0a20be9b"", ""name"": ""John Smith"", ""phone"": ""+2001043189803"", ""email"": """", ""interest_projects"": ""[\""ClubTown\"", \""Vero\""]"", ""interest_projects_display"": ""ClubTown; Vero"", ""preferred_region"": ""North Coast"", ""unit_type"": ""duplex"", ""budget_min"": 3131325, ""budget_max"": 3871393, ""budget_band"": ""MID"", ""purpose"": ""Weekend"", ""timeline"": ""Exploring"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""false"", ""confirmed_by_user"": ""false"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""browsing_only\"", \""low_signal\""]"", ""reason_codes_display"": ""browsing_only; low_signal"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Cold lead — Weekend intent for ClubTown, Vero (North Coast). Budget: MID. Timeline: Exploring."", ""customer_summary"": ""John is looking for a weekend/holiday retreat in North Coast's coastal market. Showed strong interest in ClubTown, Vero. ClubTown offers located in new degla, specifically a duplex within mid-market budget (3–6M EGP). During the session, John requested brochure, inquired about site visit. Currently in early exploration stage."", ""executive_summary"": ""Cold lead — Weekend intent for ClubTown, Vero (North Coast). Budget: MID. Timeline: Exploring."", ""next_action"": ""Add to nurture sequence. Email ClubTown, Vero project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-03-01T08:10:27Z,WDDPX-260301-0277,565d446d-84e7-4aa1-b463-e9168109ef10,Layla Ibrahim,+2001229804386,,"[""Neo""]",Neo,East Cairo,apartment,3213923,4905724,MID,Buy,Exploring,WhatsApp,true,true,Warm,"[""budget_missing""]",budget_missing,[],,Warm lead — Buy intent for Neo (East Cairo). Budget: MID. Timeline: Exploring.,"Layla is a prospective homebuyer in the East Cairo residential market. Showed strong interest in Neo. Neo offers located in heart of mostakbal city, specifically a apartment within mid-market budget (3–6M EGP). During the session, Layla agreed to callback. Currently in early exploration stage.",Warm lead — Buy intent for Neo (East Cairo). Budget: MID. Timeline: Exploring.,Schedule follow-up call. Share Neo digital brochure.,"{""timestamp"": ""2026-03-01T08:10:27Z"", ""lead_id"": ""WDDPX-260301-0277"", ""session_id"": ""565d446d-84e7-4aa1-b463-e9168109ef10"", ""name"": ""Layla Ibrahim"", ""phone"": ""+2001229804386"", ""email"": """", ""interest_projects"": ""[\""Neo\""]"", ""interest_projects_display"": ""Neo"", ""preferred_region"": ""East Cairo"", ""unit_type"": ""apartment"", ""budget_min"": 3213923, ""budget_max"": 4905724, ""budget_band"": ""MID"", ""purpose"": ""Buy"", ""timeline"": ""Exploring"", ""contact_channel"": ""WhatsApp"", ""consent_contact"": ""true"", ""confirmed_by_user"": ""true"", ""lead_temperature"": ""Warm"", ""reason_codes"": ""[\""budget_missing\""]"", ""reason_codes_display"": ""budget_missing"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Warm lead — Buy intent for Neo (East Cairo). Budget: MID. Timeline: Exploring."", ""customer_summary"": ""Layla is a prospective homebuyer in the East Cairo residential market. Showed strong interest in Neo. Neo offers located in heart of mostakbal city, specifically a apartment within mid-market budget (3–6M EGP). During the session, Layla agreed to callback. Currently in early exploration stage."", ""executive_summary"": ""Warm lead — Buy intent for Neo (East Cairo). Budget: MID. Timeline: Exploring."", ""next_action"": ""Schedule follow-up call. Share Neo digital brochure."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
2026-02-25T09:38:34Z,WDDPX-260225-0278,72a64ac5-9830-4151-a632-dc1460fe815e,Yasmine Salem,+2001287277086,,"[""Promenade New Cairo""]",Promenade New Cairo,East Cairo,apartment,1801652,2807901,LOW,Buy,Exploring,Phone,false,false,Cold,"[""browsing_only"", ""low_signal""]",browsing_only; low_signal,[],,Cold lead — Buy intent for Promenade New Cairo (East Cairo). Budget: LOW. Timeline: Exploring.,"Yasmine is a prospective homebuyer in the East Cairo residential market. Showed strong interest in Promenade New Cairo. Promenade New Cairo offers located in 5 minutes from auc and road 90, specifically a apartment within entry-level budget range (1.5–3M EGP). During the session, Yasmine requested brochure, asked about payment plans. Currently in early exploration stage.",Cold lead — Buy intent for Promenade New Cairo (East Cairo). Budget: LOW. Timeline: Exploring.,Add to nurture sequence. Email Promenade New Cairo project highlights.,"{""timestamp"": ""2026-02-25T09:38:34Z"", ""lead_id"": ""WDDPX-260225-0278"", ""session_id"": ""72a64ac5-9830-4151-a632-dc1460fe815e"", ""name"": ""Yasmine Salem"", ""phone"": ""+2001287277086"", ""email"": """", ""interest_projects"": ""[\""Promenade New Cairo\""]"", ""interest_projects_display"": ""Promenade New Cairo"", ""preferred_region"": ""East Cairo"", ""unit_type"": ""apartment"", ""budget_min"": 1801652, ""budget_max"": 2807901, ""budget_band"": ""LOW"", ""purpose"": ""Buy"", ""timeline"": ""Exploring"", ""contact_channel"": ""Phone"", ""consent_contact"": ""false"", ""confirmed_by_user"": ""false"", ""lead_temperature"": ""Cold"", ""reason_codes"": ""[\""browsing_only\"", \""low_signal\""]"", ""reason_codes_display"": ""browsing_only; low_signal"", ""tags"": ""[]"", ""tags_display"": """", ""lead_summary"": ""Cold lead — Buy intent for Promenade New Cairo (East Cairo). Budget: LOW. Timeline: Exploring."", ""customer_summary"": ""Yasmine is a prospective homebuyer in the East Cairo residential market. Showed strong interest in Promenade New Cairo. Promenade New Cairo offers located in 5 minutes from auc and road 90, specifically a apartment within entry-level budget range (1.5–3M EGP). During the session, Yasmine requested brochure, asked about payment plans. Currently in early exploration stage."", ""executive_summary"": ""Cold lead — Buy intent for Promenade New Cairo (East Cairo). Budget: LOW. Timeline: Exploring."", ""next_action"": ""Add to nurture sequence. Email Promenade New Cairo project highlights."", ""kb_version_hash"": ""v1.2-parity""}",v1.2-parity
